"long","lat","group","order","region","subregion"
-89.604866027832,40.095588684082,614,22756,"illinois","LOGAN"
-89.5991363525391,40.1299629211426,614,22757,"illinois","LOGAN"
-89.5876770019531,40.3190422058105,614,22758,"illinois","LOGAN"
-90.7966232299805,40.6227073669434,615,22760,"illinois","MCDONOUGH"
-90.4471206665039,40.6227073669434,615,22761,"illinois","MCDONOUGH"
-90.4528427124023,40.2732048034668,615,22762,"illinois","MCDONOUGH"
-90.9112091064453,40.2789344787598,615,22763,"illinois","MCDONOUGH"
-90.8997573852539,40.6341667175293,615,22764,"illinois","MCDONOUGH"
-90.7966232299805,40.6227073669434,615,22765,"illinois","MCDONOUGH"
-88.2011184692383,42.507740020752,616,22767,"illinois","MCHENRY"
-88.2068557739258,42.1582374572754,616,22768,"illinois","MCHENRY"
-88.246955871582,42.1582374572754,616,22769,"illinois","MCHENRY"
-88.5792770385742,42.1582374572754,616,22770,"illinois","MCHENRY"
-88.7053298950195,42.1582374572754,616,22771,"illinois","MCHENRY"
-88.699592590332,42.502010345459,616,22772,"illinois","MCHENRY"
-88.3042602539062,42.502010345459,616,22773,"illinois","MCHENRY"
-88.2011184692383,42.507740020752,616,22774,"illinois","MCHENRY"
-88.4646835327148,40.6055183410645,617,22776,"illinois","MCLEAN"
-88.4589538574219,40.3877983093262,617,22777,"illinois","MCLEAN"
-88.4646835327148,40.2789344787598,617,22778,"illinois","MCLEAN"
-88.5792770385742,40.2789344787598,617,22779,"illinois","MCLEAN"
-89.1407699584961,40.2789344787598,617,22780,"illinois","MCLEAN"
-89.2668228149414,40.2789344787598,617,22781,"illinois","MCLEAN"
-89.2668228149414,40.3247718811035,617,22782,"illinois","MCLEAN"
-89.2668228149414,40.5883293151855,617,22783,"illinois","MCLEAN"
-89.1407699584961,40.5883293151855,617,22784,"illinois","MCLEAN"
-89.1350402832031,40.6112480163574,617,22785,"illinois","MCLEAN"
-89.1006622314453,40.6055183410645,617,22786,"illinois","MCLEAN"
-89.1006622314453,40.6227073669434,617,22787,"illinois","MCLEAN"
-89.0376434326172,40.6227073669434,617,22788,"illinois","MCLEAN"
-89.0376434326172,40.6628150939941,617,22789,"illinois","MCLEAN"
-88.9860763549805,40.6570854187012,617,22790,"illinois","MCLEAN"
-88.9803466796875,40.7487602233887,617,22791,"illinois","MCLEAN"
-88.9345092773438,40.7487602233887,617,22792,"illinois","MCLEAN"
-88.5907363891602,40.7487602233887,617,22793,"illinois","MCLEAN"
-88.5907363891602,40.6513557434082,617,22794,"illinois","MCLEAN"
-88.5792770385742,40.6513557434082,617,22795,"illinois","MCLEAN"
-88.5792770385742,40.6055183410645,617,22796,"illinois","MCLEAN"
-88.4646835327148,40.6055183410645,617,22797,"illinois","MCLEAN"
-89.1407699584961,40.0497512817383,618,22799,"illinois","MACON"
-88.7397003173828,40.0554809570312,618,22800,"illinois","MACON"
-88.7511672973633,39.791919708252,618,22801,"illinois","MACON"
-88.7626266479492,39.791919708252,618,22802,"illinois","MACON"
-88.7626266479492,39.7346229553223,618,22803,"illinois","MACON"
-88.8141860961914,39.7346229553223,618,22804,"illinois","MACON"
-88.8141860961914,39.642951965332,618,22805,"illinois","MACON"
-89.0261840820312,39.6544075012207,618,22806,"illinois","MACON"
-89.1407699584961,39.6544075012207,618,22807,"illinois","MACON"
-89.1407699584961,39.780460357666,618,22808,"illinois","MACON"
-89.1464996337891,39.791919708252,618,22809,"illinois","MACON"
-89.1808776855469,39.7976493835449,618,22810,"illinois","MACON"
-89.2209854125977,39.8262977600098,618,22811,"illinois","MACON"
-89.2209854125977,39.91796875,618,22812,"illinois","MACON"
-89.1464996337891,39.91796875,618,22813,"illinois","MACON"
-89.1407699584961,40.0497512817383,618,22814,"illinois","MACON"
-89.9199905395508,39.5226287841797,619,22816,"illinois","MACOUPIN"
-89.6908111572266,39.5226287841797,619,22817,"illinois","MACOUPIN"
-89.702278137207,39.3621978759766,619,22818,"illinois","MACOUPIN"
-89.702278137207,39.0069694519043,619,22819,"illinois","MACOUPIN"
-90.1491775512695,39.0069694519043,619,22820,"illinois","MACOUPIN"
-90.1491775512695,39.2647972106934,619,22821,"illinois","MACOUPIN"
-90.1491775512695,39.3507423400879,619,22822,"illinois","MACOUPIN"
-90.16064453125,39.3564720153809,619,22823,"illinois","MACOUPIN"
-90.1491775512695,39.5226287841797,619,22824,"illinois","MACOUPIN"
-89.9199905395508,39.5226287841797,619,22825,"illinois","MACOUPIN"
-90.2695007324219,38.9267539978027,620,22827,"illinois","MADISON"
-90.2809600830078,39.0012359619141,620,22828,"illinois","MADISON"
-90.1491775512695,39.0069694519043,620,22829,"illinois","MADISON"
-89.702278137207,39.0069694519043,620,22830,"illinois","MADISON"
-89.6392440795898,39.0012359619141,620,22831,"illinois","MADISON"
-89.6392440795898,38.875186920166,620,22832,"illinois","MADISON"
-89.5991363525391,38.875186920166,620,22833,"illinois","MADISON"
-89.5934066772461,38.737678527832,620,22834,"illinois","MADISON"
-89.5991363525391,38.6517333984375,620,22835,"illinois","MADISON"
-89.7080078125,38.6517333984375,620,22836,"illinois","MADISON"
-90.1835556030273,38.6517333984375,620,22837,"illinois","MADISON"
-90.1950149536133,38.686107635498,620,22838,"illinois","MADISON"
-90.1892852783203,38.737678527832,620,22839,"illinois","MADISON"
-90.1778259277344,38.7720527648926,620,22840,"illinois","MADISON"
-90.1434478759766,38.7777824401855,620,22841,"illinois","MADISON"
-90.1205368041992,38.8007011413574,620,22842,"illinois","MADISON"
-90.1205368041992,38.8293495178223,620,22843,"illinois","MADISON"
-90.1434478759766,38.8579978942871,620,22844,"illinois","MADISON"
-90.1892852783203,38.8866424560547,620,22845,"illinois","MADISON"
-90.240852355957,38.9210243225098,620,22846,"illinois","MADISON"
-90.2695007324219,38.9267539978027,620,22847,"illinois","MADISON"
-89.1464996337891,38.4970321655273,621,22849,"illinois","MARION"
-89.1464996337891,38.7319450378418,621,22850,"illinois","MARION"
-89.1407699584961,38.8293495178223,621,22851,"illinois","MARION"
-88.699592590332,38.8293495178223,621,22852,"illinois","MARION"
-88.7053298950195,38.5944366455078,621,22853,"illinois","MARION"
-88.7053298950195,38.4683876037598,621,22854,"illinois","MARION"
-89.1464996337891,38.4683876037598,621,22855,"illinois","MARION"
-89.1464996337891,38.4970321655273,621,22856,"illinois","MARION"
-89.6392440795898,40.9722099304199,622,22858,"illinois","MARSHALL"
-89.6392440795898,41.144100189209,622,22859,"illinois","MARSHALL"
-89.4673538208008,41.144100189209,622,22860,"illinois","MARSHALL"
-89.335578918457,41.144100189209,622,22861,"illinois","MARSHALL"
-89.335578918457,41.1039924621582,622,22862,"illinois","MARSHALL"
-89.1636962890625,41.1097183227539,622,22863,"illinois","MARSHALL"
-89.0491027832031,41.1039924621582,622,22864,"illinois","MARSHALL"
-89.0433731079102,40.9263725280762,622,22865,"illinois","MARSHALL"
-89.4559020996094,40.9263725280762,622,22866,"illinois","MARSHALL"
-89.4444427490234,40.9722099304199,622,22867,"illinois","MARSHALL"
-89.6392440795898,40.9722099304199,622,22868,"illinois","MARSHALL"
-90.3611755371094,40.1185073852539,623,22870,"illinois","MASON"
-90.3382568359375,40.1356925964355,623,22871,"illinois","MASON"
-90.3210678100586,40.1356925964355,623,22872,"illinois","MASON"
-90.2981491088867,40.1471519470215,623,22873,"illinois","MASON"
-90.2580413818359,40.1471519470215,623,22874,"illinois","MASON"
-90.2236633300781,40.1471519470215,623,22875,"illinois","MASON"
-90.2064743041992,40.1586112976074,623,22876,"illinois","MASON"
-90.2007522583008,40.1872596740723,623,22877,"illinois","MASON"
-90.1835556030273,40.2044486999512,623,22878,"illinois","MASON"
-90.1319885253906,40.2216377258301,623,22879,"illinois","MASON"
-90.1033401489258,40.2674713134766,623,22880,"illinois","MASON"
-90.0804214477539,40.2789344787598,623,22881,"illinois","MASON"
-90.0517730712891,40.3476905822754,623,22882,"illinois","MASON"
-90.0231323242188,40.376335144043,623,22883,"illinois","MASON"
-89.9658279418945,40.4107131958008,623,22884,"illinois","MASON"
-89.9142684936523,40.4279022216797,623,22885,"illinois","MASON"
-89.7251892089844,40.4336318969727,623,22886,"illinois","MASON"
-89.7194595336914,40.3190422058105,623,22887,"illinois","MASON"
-89.5876770019531,40.3190422058105,623,22888,"illinois","MASON"
-89.5991363525391,40.1299629211426,623,22889,"illinois","MASON"
-89.6335144042969,40.1528816223145,623,22890,"illinois","MASON"
-89.6564407348633,40.1586112976074,623,22891,"illinois","MASON"
-89.6793518066406,40.1528816223145,623,22892,"illinois","MASON"
-89.702278137207,40.1414260864258,623,22893,"illinois","MASON"
-89.7251892089844,40.1356925964355,623,22894,"illinois","MASON"
-89.7481155395508,40.1299629211426,623,22895,"illinois","MASON"
-89.788215637207,40.1242332458496,623,22896,"illinois","MASON"
-89.8054046630859,40.1242332458496,623,22897,"illinois","MASON"
-89.8684310913086,40.1299629211426,623,22898,"illinois","MASON"
-89.9142684936523,40.1356925964355,623,22899,"illinois","MASON"
-89.977294921875,40.1356925964355,623,22900,"illinois","MASON"
-89.9887542724609,40.1242332458496,623,22901,"illinois","MASON"
-90.0231323242188,40.1013145446777,623,22902,"illinois","MASON"
-90.0345916748047,40.1013145446777,623,22903,"illinois","MASON"
-90.0746994018555,40.0898551940918,623,22904,"illinois","MASON"
-90.1090774536133,40.0783996582031,623,22905,"illinois","MASON"
-90.1319885253906,40.0726699829102,623,22906,"illinois","MASON"
-90.1720962524414,40.061206817627,623,22907,"illinois","MASON"
-90.1950149536133,40.0669364929199,623,22908,"illinois","MASON"
-90.2236633300781,40.0497512817383,623,22909,"illinois","MASON"
-90.2637710571289,40.061206817627,623,22910,"illinois","MASON"
-90.2866897583008,40.0497512817383,623,22911,"illinois","MASON"
-90.2981491088867,40.061206817627,623,22912,"illinois","MASON"
-90.3038787841797,40.0841255187988,623,22913,"illinois","MASON"
-90.3267974853516,40.1070442199707,623,22914,"illinois","MASON"
-90.3611755371094,40.1185073852539,623,22915,"illinois","MASON"
-88.9345092773438,37.2365264892578,624,22917,"illinois","MASSAC"
-88.9287796020508,37.3110122680664,624,22918,"illinois","MASSAC"
-88.9173202514648,37.3167419433594,624,22919,"illinois","MASSAC"
-88.9173202514648,37.3282012939453,624,22920,"illinois","MASSAC"
-88.9402389526367,37.345386505127,624,22921,"illinois","MASSAC"
-88.7110595703125,37.345386505127,624,22922,"illinois","MASSAC"
-88.4990615844727,37.1677703857422,624,22923,"illinois","MASSAC"
-88.4990615844727,37.0818290710449,624,22924,"illinois","MASSAC"
-88.5506286621094,37.0875587463379,624,22925,"illinois","MASSAC"
-88.5850067138672,37.0990142822266,624,22926,"illinois","MASSAC"
-88.6422958374023,37.1333961486816,624,22927,"illinois","MASSAC"
-88.7339706420898,37.1563148498535,624,22928,"illinois","MASSAC"
-88.7511672973633,37.1677703857422,624,22929,"illinois","MASSAC"
-88.8141860961914,37.1964225769043,624,22930,"illinois","MASSAC"
-88.8542938232422,37.2193412780762,624,22931,"illinois","MASSAC"
-88.9345092773438,37.2365264892578,624,22932,"illinois","MASSAC"
-89.9887542724609,40.1242332458496,625,22934,"illinois","MENARD"
-89.977294921875,40.1356925964355,625,22935,"illinois","MENARD"
-89.9142684936523,40.1356925964355,625,22936,"illinois","MENARD"
-89.8684310913086,40.1299629211426,625,22937,"illinois","MENARD"
-89.8054046630859,40.1242332458496,625,22938,"illinois","MENARD"
-89.788215637207,40.1242332458496,625,22939,"illinois","MENARD"
-89.7481155395508,40.1299629211426,625,22940,"illinois","MENARD"
-89.7251892089844,40.1356925964355,625,22941,"illinois","MENARD"
-89.702278137207,40.1414260864258,625,22942,"illinois","MENARD"
-89.6793518066406,40.1528816223145,625,22943,"illinois","MENARD"
-89.6564407348633,40.1586112976074,625,22944,"illinois","MENARD"
-89.6335144042969,40.1528816223145,625,22945,"illinois","MENARD"
-89.5991363525391,40.1299629211426,625,22946,"illinois","MENARD"
-89.604866027832,40.095588684082,625,22947,"illinois","MENARD"
-89.5762252807617,40.095588684082,625,22948,"illinois","MENARD"
-89.5762252807617,39.9809951782227,625,22949,"illinois","MENARD"
-89.6850814819336,39.9752655029297,625,22950,"illinois","MENARD"
-89.6850814819336,39.9638061523438,625,22951,"illinois","MENARD"
-89.702278137207,39.9638061523438,625,22952,"illinois","MENARD"
-89.6908111572266,39.91796875,625,22953,"illinois","MENARD"
-89.7538375854492,39.91796875,625,22954,"illinois","MENARD"
-89.7538375854492,39.9007797241211,625,22955,"illinois","MENARD"
-89.9887542724609,39.9007797241211,625,22956,"illinois","MENARD"
-89.9887542724609,40.1242332458496,625,22957,"illinois","MENARD"
-90.435661315918,41.3274459838867,626,22959,"illinois","MERCER"
-90.4413909912109,41.144100189209,626,22960,"illinois","MERCER"
-90.4413909912109,41.0638847351074,626,22961,"illinois","MERCER"
-90.7966232299805,41.0638847351074,626,22962,"illinois","MERCER"
-90.9455871582031,41.0696144104004,626,22963,"illinois","MERCER"
-90.9513168334961,41.0810737609863,626,22964,"illinois","MERCER"
-90.9570465087891,41.1154518127441,626,22965,"illinois","MERCER"
-90.9857025146484,41.1555557250977,626,22966,"illinois","MERCER"
-91.0200805664062,41.1784744262695,626,22967,"illinois","MERCER"
-91.0544509887695,41.2013931274414,626,22968,"illinois","MERCER"
-91.0888290405273,41.2300453186035,626,22969,"illinois","MERCER"
-91.0888290405273,41.270149230957,626,22970,"illinois","MERCER"
-91.06591796875,41.3102569580078,626,22971,"illinois","MERCER"
-91.0601806640625,41.3274459838867,626,22972,"illinois","MERCER"
-90.435661315918,41.3274459838867,626,22973,"illinois","MERCER"
-90.2637710571289,38.5027618408203,627,22975,"illinois","MONROE"
-90.1491775512695,38.428279876709,627,22976,"illinois","MONROE"
-90.16064453125,38.4053611755371,627,22977,"illinois","MONROE"
-90.1491775512695,38.3996315002441,627,22978,"illinois","MONROE"
-90.0976104736328,38.3595237731934,627,22979,"illinois","MONROE"
-90.0804214477539,38.3480682373047,627,22980,"illinois","MONROE"
-90.0517730712891,38.3022308349609,627,22981,"illinois","MONROE"
-89.9142684936523,38.3022308349609,627,22982,"illinois","MONROE"
-89.9085388183594,38.2793121337891,627,22983,"illinois","MONROE"
-89.9199905395508,38.2735786437988,627,22984,"illinois","MONROE"
-89.9028091430664,38.2220153808594,627,22985,"illinois","MONROE"
-90.0345916748047,38.2220153808594,627,22986,"illinois","MONROE"
-90.0345916748047,38.1360702514648,627,22987,"illinois","MONROE"
-90.2064743041992,38.0845031738281,627,22988,"illinois","MONROE"
-90.252311706543,38.1188812255859,627,22989,"illinois","MONROE"
-90.3038787841797,38.1704483032227,627,22990,"illinois","MONROE"
-90.3726272583008,38.2162857055664,627,22991,"illinois","MONROE"
-90.3783645629883,38.2449340820312,627,22992,"illinois","MONROE"
-90.3955535888672,38.3308792114258,627,22993,"illinois","MONROE"
-90.3669052124023,38.3824424743652,627,22994,"illinois","MONROE"
-90.3439865112305,38.4053611755371,627,22995,"illinois","MONROE"
-90.3038787841797,38.428279876709,627,22996,"illinois","MONROE"
-90.2637710571289,38.5027618408203,627,22997,"illinois","MONROE"
-89.5418472290039,39.5226287841797,628,22999,"illinois","MONTGOMERY"
-89.5361175537109,39.3507423400879,628,23000,"illinois","MONTGOMERY"
-89.1407699584961,39.3507423400879,628,23001,"illinois","MONTGOMERY"
-89.1407699584961,39.2189598083496,628,23002,"illinois","MONTGOMERY"
-89.2610931396484,39.2189598083496,628,23003,"illinois","MONTGOMERY"
-89.2610931396484,39.0298881530762,628,23004,"illinois","MONTGOMERY"
-89.5876770019531,39.0298881530762,628,23005,"illinois","MONTGOMERY"
-89.5876770019531,39.0069694519043,628,23006,"illinois","MONTGOMERY"
-89.6392440795898,39.0012359619141,628,23007,"illinois","MONTGOMERY"
-89.702278137207,39.0069694519043,628,23008,"illinois","MONTGOMERY"
-89.702278137207,39.3621978759766,628,23009,"illinois","MONTGOMERY"
-89.6908111572266,39.5226287841797,628,23010,"illinois","MONTGOMERY"
-89.5418472290039,39.5226287841797,628,23011,"illinois","MONTGOMERY"
-89.9944839477539,39.8664054870605,629,23013,"illinois","MORGAN"
-89.9944839477539,39.786190032959,629,23014,"illinois","MORGAN"
-89.983024597168,39.786190032959,629,23015,"illinois","MORGAN"
-89.983024597168,39.7117042541504,629,23016,"illinois","MORGAN"
-89.9142684936523,39.5627365112305,629,23017,"illinois","MORGAN"
-89.9199905395508,39.5226287841797,629,23018,"illinois","MORGAN"
-90.1491775512695,39.5226287841797,629,23019,"illinois","MORGAN"
-90.3038787841797,39.5226287841797,629,23020,"illinois","MORGAN"
-90.2981491088867,39.6314888000488,629,23021,"illinois","MORGAN"
-90.3325271606445,39.6314888000488,629,23022,"illinois","MORGAN"
-90.3325271606445,39.6601371765137,629,23023,"illinois","MORGAN"
-90.3726272583008,39.6658706665039,629,23024,"illinois","MORGAN"
-90.3726272583008,39.7460823059082,629,23025,"illinois","MORGAN"
-90.4872283935547,39.7518119812012,629,23026,"illinois","MORGAN"
-90.4872283935547,39.786190032959,629,23027,"illinois","MORGAN"
-90.607551574707,39.786190032959,629,23028,"illinois","MORGAN"
-90.5846252441406,39.8320274353027,629,23029,"illinois","MORGAN"
-90.5846252441406,39.8664054870605,629,23030,"illinois","MORGAN"
-89.9944839477539,39.8664054870605,629,23031,"illinois","MORGAN"
-88.4761428833008,39.642951965332,630,23033,"illinois","MOULTRIE"
-88.4761428833008,39.4424133300781,630,23034,"illinois","MOULTRIE"
-88.5907363891602,39.4424133300781,630,23035,"illinois","MOULTRIE"
-88.5907363891602,39.471061706543,630,23036,"illinois","MOULTRIE"
-88.613655090332,39.471061706543,630,23037,"illinois","MOULTRIE"
-88.613655090332,39.4939804077148,630,23038,"illinois","MOULTRIE"
-88.6308441162109,39.4939804077148,630,23039,"illinois","MOULTRIE"
-88.6308441162109,39.5054397583008,630,23040,"illinois","MOULTRIE"
-88.6422958374023,39.5054397583008,630,23041,"illinois","MOULTRIE"
-88.6422958374023,39.5168991088867,630,23042,"illinois","MOULTRIE"
-88.7225112915039,39.5168991088867,630,23043,"illinois","MOULTRIE"
-88.7225112915039,39.5684623718262,630,23044,"illinois","MOULTRIE"
-88.8141860961914,39.5684623718262,630,23045,"illinois","MOULTRIE"
-88.8141860961914,39.642951965332,630,23046,"illinois","MOULTRIE"
-88.8141860961914,39.7346229553223,630,23047,"illinois","MOULTRIE"
-88.7626266479492,39.7346229553223,630,23048,"illinois","MOULTRIE"
-88.7626266479492,39.791919708252,630,23049,"illinois","MOULTRIE"
-88.7511672973633,39.791919708252,630,23050,"illinois","MOULTRIE"
-88.4761428833008,39.791919708252,630,23051,"illinois","MOULTRIE"
-88.4761428833008,39.642951965332,630,23052,"illinois","MOULTRIE"
-89.6850814819336,42.2040710449219,631,23054,"illinois","OGLE"
-89.3928756713867,42.2040710449219,631,23055,"illinois","OGLE"
-89.1636962890625,42.2040710449219,631,23056,"illinois","OGLE"
-89.1636962890625,42.1582374572754,631,23057,"illinois","OGLE"
-88.9402389526367,42.1582374572754,631,23058,"illinois","OGLE"
-88.9402389526367,42.0665626525879,631,23059,"illinois","OGLE"
-88.9459686279297,41.8946723937988,631,23060,"illinois","OGLE"
-89.3527679443359,41.8946723937988,631,23061,"illinois","OGLE"
-89.3584976196289,41.906135559082,631,23062,"illinois","OGLE"
-89.4043350219727,41.906135559082,631,23063,"illinois","OGLE"
-89.4157943725586,41.8889465332031,631,23064,"illinois","OGLE"
-89.4329833984375,41.8946723937988,631,23065,"illinois","OGLE"
-89.4444427490234,41.9175910949707,631,23066,"illinois","OGLE"
-89.4673538208008,41.911865234375,631,23067,"illinois","OGLE"
-89.4845504760742,41.906135559082,631,23068,"illinois","OGLE"
-89.6335144042969,41.8946723937988,631,23069,"illinois","OGLE"
-89.6335144042969,41.9290542602539,631,23070,"illinois","OGLE"
-89.6850814819336,41.9347801208496,631,23071,"illinois","OGLE"
-89.6850814819336,42.2040710449219,631,23072,"illinois","OGLE"
-89.6392440795898,40.9722099304199,632,23074,"illinois","PEORIA"
-89.4444427490234,40.9722099304199,632,23075,"illinois","PEORIA"
-89.4559020996094,40.9263725280762,632,23076,"illinois","PEORIA"
-89.5074615478516,40.8805389404297,632,23077,"illinois","PEORIA"
-89.524658203125,40.8347015380859,632,23078,"illinois","PEORIA"
-89.5532989501953,40.8117828369141,632,23079,"illinois","PEORIA"
-89.5532989501953,40.7774085998535,632,23080,"illinois","PEORIA"
-89.5532989501953,40.7544898986816,632,23081,"illinois","PEORIA"
-89.5532989501953,40.7315711975098,632,23082,"illinois","PEORIA"
-89.5590286254883,40.7086524963379,632,23083,"illinois","PEORIA"
-89.6220626831055,40.6570854187012,632,23084,"illinois","PEORIA"
-89.6335144042969,40.6341667175293,632,23085,"illinois","PEORIA"
-89.6564407348633,40.6055183410645,632,23086,"illinois","PEORIA"
-89.6621704101562,40.5768699645996,632,23087,"illinois","PEORIA"
-89.6850814819336,40.548225402832,632,23088,"illinois","PEORIA"
-89.7251892089844,40.5539512634277,632,23089,"illinois","PEORIA"
-89.7366485595703,40.548225402832,632,23090,"illinois","PEORIA"
-89.7824859619141,40.5424919128418,632,23091,"illinois","PEORIA"
-89.8225936889648,40.5310363769531,632,23092,"illinois","PEORIA"
-89.8684310913086,40.5081176757812,632,23093,"illinois","PEORIA"
-89.8684310913086,40.6169776916504,632,23094,"illinois","PEORIA"
-89.9944839477539,40.6169776916504,632,23095,"illinois","PEORIA"
-89.9887542724609,40.7143821716309,632,23096,"illinois","PEORIA"
-89.9887542724609,40.9722099304199,632,23097,"illinois","PEORIA"
-89.6392440795898,40.9722099304199,632,23098,"illinois","PEORIA"
-89.1464996337891,38.2105560302734,633,23100,"illinois","PERRY"
-89.1464996337891,38.1246147155762,633,23101,"illinois","PERRY"
-89.1293182373047,38.1188812255859,633,23102,"illinois","PERRY"
-89.1350402832031,38.107421875,633,23103,"illinois","PERRY"
-89.1235885620117,38.0845031738281,633,23104,"illinois","PERRY"
-89.1121292114258,38.0845031738281,633,23105,"illinois","PERRY"
-89.1235885620117,38.0730438232422,633,23106,"illinois","PERRY"
-89.1350402832031,38.0615882873535,633,23107,"illinois","PERRY"
-89.1407699584961,38.0386695861816,633,23108,"illinois","PERRY"
-89.1407699584961,38.0214805603027,633,23109,"illinois","PERRY"
-89.152229309082,37.9985618591309,633,23110,"illinois","PERRY"
-89.1751480102539,37.9584541320801,633,23111,"illinois","PERRY"
-89.5876770019531,37.9527244567871,633,23112,"illinois","PERRY"
-89.5876770019531,38.2162857055664,633,23113,"illinois","PERRY"
-89.4673538208008,38.2220153808594,633,23114,"illinois","PERRY"
-89.4272537231445,38.2162857055664,633,23115,"illinois","PERRY"
-89.1464996337891,38.2105560302734,633,23116,"illinois","PERRY"
-88.7511672973633,39.791919708252,634,23118,"illinois","PIATT"
-88.7397003173828,40.0554809570312,634,23119,"illinois","PIATT"
-88.7397003173828,40.095588684082,634,23120,"illinois","PIATT"
-88.6881332397461,40.0898551940918,634,23121,"illinois","PIATT"
-88.6824035644531,40.1070442199707,634,23122,"illinois","PIATT"
-88.6881332397461,40.1414260864258,634,23123,"illinois","PIATT"
-88.5792770385742,40.2789344787598,634,23124,"illinois","PIATT"
-88.4646835327148,40.2789344787598,634,23125,"illinois","PIATT"
-88.4646835327148,40.2159080505371,634,23126,"illinois","PIATT"
-88.4761428833008,40.2101783752441,634,23127,"illinois","PIATT"
-88.4704132080078,39.8721351623535,634,23128,"illinois","PIATT"
-88.4761428833008,39.791919708252,634,23129,"illinois","PIATT"
-88.7511672973633,39.791919708252,634,23130,"illinois","PIATT"
-91.3638458251953,39.7575416564941,635,23132,"illinois","PIKE"
-90.9169387817383,39.7575416564941,635,23133,"illinois","PIKE"
-90.9112091064453,39.8377532958984,635,23134,"illinois","PIKE"
-90.5846252441406,39.8320274353027,635,23135,"illinois","PIKE"
-90.607551574707,39.786190032959,635,23136,"illinois","PIKE"
-90.6419219970703,39.7346229553223,635,23137,"illinois","PIKE"
-90.6533889770508,39.7002449035645,635,23138,"illinois","PIKE"
-90.6533889770508,39.6715965270996,635,23139,"illinois","PIKE"
-90.5846252441406,39.5570068359375,635,23140,"illinois","PIKE"
-90.5846252441406,39.5226287841797,635,23141,"illinois","PIKE"
-90.6018142700195,39.4939804077148,635,23142,"illinois","PIKE"
-90.61328125,39.4538726806641,635,23143,"illinois","PIKE"
-90.6304626464844,39.4252243041992,635,23144,"illinois","PIKE"
-90.6361923217773,39.3965797424316,635,23145,"illinois","PIKE"
-90.9341354370117,39.4023056030273,635,23146,"illinois","PIKE"
-90.9799728393555,39.4137687683105,635,23147,"illinois","PIKE"
-91.0372619628906,39.4424133300781,635,23148,"illinois","PIKE"
-91.06591796875,39.4538726806641,635,23149,"illinois","PIKE"
-91.1060180664062,39.5111694335938,635,23150,"illinois","PIKE"
-91.1633148193359,39.5684623718262,635,23151,"illinois","PIKE"
-91.1862335205078,39.5971145629883,635,23152,"illinois","PIKE"
-91.2836303710938,39.6830558776855,635,23153,"illinois","PIKE"
-91.335205078125,39.7117042541504,635,23154,"illinois","PIKE"
-91.3523941040039,39.7346229553223,635,23155,"illinois","PIKE"
-91.3638458251953,39.7575416564941,635,23156,"illinois","PIKE"
-88.7110595703125,37.345386505127,636,23158,"illinois","POPE"
-88.7110595703125,37.6032218933105,636,23159,"illinois","POPE"
-88.4016571044922,37.6032218933105,636,23160,"illinois","POPE"
-88.4016571044922,37.4313316345215,636,23161,"illinois","POPE"
-88.4474945068359,37.4256019592285,636,23162,"illinois","POPE"
-88.4704132080078,37.4084129333496,636,23163,"illinois","POPE"
-88.4818725585938,37.3854942321777,636,23164,"illinois","POPE"
-88.4876022338867,37.3339309692383,636,23165,"illinois","POPE"
-88.5105209350586,37.3052825927734,636,23166,"illinois","POPE"
-88.516242980957,37.2766342163086,636,23167,"illinois","POPE"
-88.5047912597656,37.2537155151367,636,23168,"illinois","POPE"
-88.4532241821289,37.2021484375,636,23169,"illinois","POPE"
-88.4474945068359,37.1677703857422,636,23170,"illinois","POPE"
-88.4532241821289,37.1333961486816,636,23171,"illinois","POPE"
-88.4704132080078,37.0875587463379,636,23172,"illinois","POPE"
-88.4990615844727,37.0818290710449,636,23173,"illinois","POPE"
-88.4990615844727,37.1677703857422,636,23174,"illinois","POPE"
-88.7110595703125,37.345386505127,636,23175,"illinois","POPE"
-88.9345092773438,37.2365264892578,637,23177,"illinois","PULASKI"
-88.9746170043945,37.2422561645508,637,23178,"illinois","PULASKI"
-89.0147171020508,37.2365264892578,637,23179,"illinois","PULASKI"
-89.0605545043945,37.2193412780762,637,23180,"illinois","PULASKI"
-89.0949325561523,37.1906890869141,637,23181,"illinois","PULASKI"
-89.1121292114258,37.1448516845703,637,23182,"illinois","PULASKI"
-89.1464996337891,37.1219329833984,637,23183,"illinois","PULASKI"
-89.1808776855469,37.070369720459,637,23184,"illinois","PULASKI"
-89.1980667114258,37.0932884216309,637,23185,"illinois","PULASKI"
-89.2095336914062,37.0990142822266,637,23186,"illinois","PULASKI"
-89.249641418457,37.0990142822266,637,23187,"illinois","PULASKI"
-89.2610931396484,37.1104774475098,637,23188,"illinois","PULASKI"
-89.2725524902344,37.1391220092773,637,23189,"illinois","PULASKI"
-89.2668228149414,37.1563148498535,637,23190,"illinois","PULASKI"
-89.2725524902344,37.1792297363281,637,23191,"illinois","PULASKI"
-89.2668228149414,37.1964225769043,637,23192,"illinois","PULASKI"
-89.2668228149414,37.207878112793,637,23193,"illinois","PULASKI"
-89.2668228149414,37.2193412780762,637,23194,"illinois","PULASKI"
-89.25537109375,37.2365264892578,637,23195,"illinois","PULASKI"
-89.249641418457,37.2709045410156,637,23196,"illinois","PULASKI"
-89.2095336914062,37.2995529174805,637,23197,"illinois","PULASKI"
